,frame_inds,all_dists,blob_points_x,blob_points_y
326,1026,194.57616610580783,831,421
327,1027,195.38819317260518,831,420
328,1028,196.6659252681996,830,418
329,1029,202.46407701552985,827,413
330,1030,203.23797916763903,827,412
331,1031,203.20384612093895,827,412
332,1032,229.6483023678054,724,510
333,1033,198.426465111839,831,416
334,1034,194.8345436122391,836,417
335,1035,194.25872569619347,837,417
336,1036,193.87935218425804,839,416
337,1037,190.9582424479389,845,416
338,1038,188.15881325193692,847,418
339,1039,189.00319692636864,847,417
340,1040,190.2414335139414,846,416
341,1041,189.8581814217277,846,416
342,1042,189.28403604644063,847,416
343,1043,190.17192331237194,846,416
344,1044,187.9758242835231,850,416
345,1045,185.0263402399005,853,418
346,1046,183.34737002850858,853,420
347,1047,177.96178452251752,857,424
348,1048,177.42604118861937,860,423
349,1049,172.9412913386366,864,426
350,1050,170.23044826847564,866,428
351,1051,168.93327162865583,869,428
352,1052,166.15411316175113,880,426
353,1053,164.60934588035332,887,425
354,1054,164.25215300313968,888,425
355,1055,163.95777493280644,892,424
356,1056,167.45753875768884,890,421
357,1057,168.74955455602029,892,419
358,1058,171.36419252588635,900,414
359,1059,171.7627746360733,902,413
360,1060,175.34246019979946,809,466
361,1061,167.64791902218357,899,418
362,1062,169.65029094200935,899,416
363,1063,166.9140454242295,815,472
364,1064,158.94528282516345,823,475
365,1065,155.31477431669936,828,475
366,1066,148.75050563702524,836,476
367,1067,138.15420475751304,844,483
368,1068,123.0499217400659,863,486
369,1069,116.27766317572038,873,487
370,1070,106.64719240265748,889,488
371,1071,99.1187109024881,898,492
372,1072,96.19239163714089,909,491
373,1073,93.51815231498554,920,490
374,1074,94.00500347076486,921,489
375,1075,97.28088836370259,931,484
376,1076,99.19335019041756,929,482
377,1077,100.38144689501749,942,480
378,1078,100.99598855326848,942,479
379,1079,101.33193388637143,948,479
380,1080,100.60505989897352,953,480
381,1081,103.17224016374817,958,478
382,1082,107.88264854104669,962,474
383,1083,113.93860216741881,968,469
384,1084,122.11064784479689,942,458
385,1085,129.31541616859926,951,451
386,1086,134.32718795597296,951,446
387,1087,137.56523088235582,955,443
388,1088,144.52403927896904,963,437
389,1089,147.0797710164618,942,433
390,1090,150.6807986210359,943,429
391,1091,151.76635711098487,939,428
392,1092,152.84474988726384,939,428
393,1093,152.36838715803296,942,428
394,1094,152.81427824638817,948,428
395,1095,158.9817560011252,906,426
396,1096,157.32281242045136,901,429
397,1097,153.6226229506193,891,436
398,1098,151.45062507062696,897,436
399,1099,148.03397599605964,899,439
400,1100,147.74021700314358,903,438
401,1101,132.9941774870079,906,452
402,1102,150.38256964902232,907,434
403,1103,192.28616300162403,941,388
404,1104,198.06555628142306,936,382
405,1105,200.94189690487195,754,509
406,1106,201.4190239483056,754,508
407,1107,201.09136078238834,755,506
408,1108,199.57376888231013,756,506
409,1109,199.44562814321753,757,504
410,1110,198.80717662352492,759,500
411,1111,197.7199820144281,758,506
412,1112,185.83937949099058,925,395
413,1113,198.0851257125256,760,501
414,1114,200.1521870798924,759,498
415,1115,200.48011519642066,761,493
416,1116,200.4824143811026,761,491
417,1117,201.2737901319858,763,486
418,1118,201.06070363398157,766,481
419,1119,202.5108973941265,768,475
420,1120,202.83109275283013,770,471
421,1121,207.0216193252477,771,462
422,1122,213.8696907215027,776,444
423,1123,221.14893025352353,903,362
424,1124,200.37191577021022,926,380
425,1125,199.58765831633778,923,381
426,1126,194.86163763706801,931,385
427,1127,201.44738646592302,924,379
428,1128,201.80046380943972,928,379
429,1129,203.0014949970208,926,378
430,1130,214.37908031138346,731,540
431,1131,206.16714146086943,922,375
432,1132,209.05773948690805,738,533
433,1133,207.14533778643093,741,529
434,1134,173.14418229435302,938,407
435,1135,172.59028887076695,937,407
436,1136,203.97320142795078,744,530
437,1137,201.3281677075908,925,379
438,1138,201.49303397187805,923,379
439,1139,202.42113974005946,749,518
440,1140,202.36835185035463,750,514
441,1141,203.02129594417275,919,378
442,1142,198.4420297732317,925,382
443,1143,198.74871102405612,925,382
444,1144,198.74068549324627,926,382
445,1145,198.76733762917164,926,382
446,1146,198.6564850026167,927,382
447,1147,199.77586175595715,927,381
448,1148,200.82087623730024,926,380
449,1149,198.84594033160081,927,382
450,1150,198.7713108339924,927,382
451,1151,200.6516272438793,772,473
452,1152,198.7298054829338,777,468
453,1153,199.5830666272154,779,464
454,1154,199.7567582142426,926,381
455,1155,197.64063948392345,929,383
456,1156,197.55768060721135,929,383
457,1157,197.30217002436223,781,466
458,1158,198.02895084974898,780,466
459,1159,197.1549012282763,782,465
460,1160,194.30621072638496,787,463
461,1161,192.1316005837212,786,468
462,1162,193.2032335094131,786,466
463,1163,193.62012202058114,784,468
464,1164,191.7720846763431,789,464
465,1165,189.99079200360836,792,463
466,1166,188.8370086569035,796,460
467,1167,188.0652213420794,796,461
468,1168,187.59393454097318,801,456
469,1169,190.159754245809,805,448
470,1170,189.38599360994417,807,447
471,1171,186.515053487011,809,449
472,1172,181.53538065007643,813,452
473,1173,176.54522544576125,817,455
474,1174,173.68031586914773,819,457
475,1175,169.5192720407842,822,460
476,1176,168.84537402891405,828,455
477,1177,166.1738586649261,831,456
478,1178,162.93934683569074,835,457
479,1179,161.301289450113,834,460
480,1180,161.85731778982318,832,461
481,1181,162.0203434106884,833,460
482,1182,161.64498899639594,837,457
483,1183,161.70729105963756,838,456
484,1184,162.9653793163424,835,457
485,1185,164.735201629332,828,461
486,1186,167.73226712670953,829,456
487,1187,171.27450847991256,823,457
488,1188,176.6693319920221,822,450
489,1189,186.1399406136575,819,440
490,1190,190.94515866928776,811,441
491,1191,195.9052505753667,791,455
492,1192,197.1695811477056,938,383
493,1193,197.10215967326138,940,383
494,1194,197.10106762842406,942,383
495,1195,197.11197930410808,943,383
496,1196,194.84456896409054,801,715
497,1197,190.98591709343378,792,699
498,1198,172.5927055361559,803,683
499,1199,164.23894654387723,806,673
500,1200,156.06171765908823,812,667
501,1201,149.71357811556985,815,660
502,1202,140.64156711870663,816,643
503,1203,130.11790026962237,820,626
504,1204,126.4074395434547,819,610
505,1205,122.02105415943106,822,603
506,1206,119.04554959088328,824,600
507,1207,115.69268575496217,826,589
508,1208,118.50202356526944,823,580
509,1209,118.13414028931216,823,579
510,1210,117.11140770075333,824,576
511,1211,124.5184422346872,817,573
512,1212,129.81589341659947,812,565
513,1213,131.98004593116588,810,596
514,1214,129.49174976190022,812,592
515,1215,131.2163788376854,810,586
516,1216,129.21960131586468,812,587
517,1217,128.24452432444707,813,586
518,1218,128.28228027788734,813,581
519,1219,127.53010629165858,814,583
520,1220,128.59272200256365,813,580
521,1221,128.3990431064242,815,602
522,1222,127.39942255375904,816,603
523,1223,127.07735073112165,816,601
524,1224,125.89804691956274,817,601
525,1225,124.53353288113901,818,599
526,1226,121.32779002768227,821,597
527,1227,121.54465771267408,820,592
528,1228,122.67732395980998,819,589
529,1229,121.68538048385983,820,570
530,1230,120.65204368920435,821,570
531,1231,122.44611160339086,819,572
532,1232,122.45011857523853,819,589
533,1233,122.61644428984344,819,591
534,1234,121.7178764450559,820,592
535,1235,121.42843768673337,820,591
536,1236,121.89338912136928,819,589
537,1237,122.10870245336771,819,590
538,1238,122.08292791605896,819,591
539,1239,122.220917289977,819,591
540,1240,123.05401565692159,818,590
541,1241,123.14191255385205,818,591
542,1242,123.13309924873629,818,591
543,1243,123.15898964210895,818,591
544,1244,123.3612315851307,818,592
545,1245,124.25450447809405,818,599
546,1246,124.02221856297706,818,598
547,1247,125.8966015727144,816,598
548,1248,126.32058485168272,815,594
549,1249,127.5028071833249,814,594
550,1250,127.09702556615832,815,598
551,1251,127.8979985377437,814,597
552,1252,126.89198889998714,815,597
553,1253,128.63143421858686,813,595
554,1254,127.21274494266876,815,599
555,1255,130.12942385226333,811,591
556,1256,130.37141653108108,811,593
557,1257,130.34693942632694,811,593
558,1258,130.3393615279785,811,593
559,1259,130.26322386321635,811,592
560,1260,130.81239861892448,810,592
561,1261,130.87522000267955,810,593
562,1262,127.59508385902355,814,597
563,1263,127.81449809882196,814,598
564,1264,125.08776067762305,816,593
565,1265,123.04339830076586,819,600
566,1266,119.75915110118241,822,598
567,1267,118.10113477727239,824,600
568,1268,118.01531489915611,824,599
569,1269,115.9548784460614,831,542
570,1270,110.1098571308593,947,470
571,1271,101.19118329835167,949,479
572,1272,89.02332516153034,955,492
573,1273,84.1820054478375,960,498
574,1274,87.15765564718255,965,496
575,1275,86.79369250146911,973,500
576,1276,87.61710118841393,980,502
577,1277,87.35902979215749,983,504
578,1278,81.08068415231263,982,511
579,1279,73.57992071664933,981,519
580,1280,66.5962777942955,990,531
581,1281,62.53487611139932,993,536
582,1282,60.03400490641118,986,539
583,1283,56.93962483836027,985,544
584,1284,63.515022682868405,992,548
585,1285,69.0752806442476,992,552
586,1286,71.8314389189048,993,559
587,1287,88.46938647627738,1000,563
588,1288,83.84092399330648,997,570
589,1289,83.81560563765436,985,578
590,1290,83.71224403861454,982,581
591,1291,80.81709206483401,990,585
592,1292,78.86387216615012,977,590
593,1293,77.88379216113731,986,592
594,1294,67.92937142615027,983,593
595,1295,72.24366649843994,826,660
596,1296,66.19558100129298,827,652
597,1297,63.293539274627605,826,656
598,1298,59.449313916707254,824,658
599,1299,52.805607390832336,825,654
600,1300,74.68890790023843,822,623
601,1301,38.964770373320746,826,658
602,1302,70.66813184646486,822,624
603,1303,66.86197246087488,821,623
604,1304,64.61168876772275,817,625
605,1305,57.39768393193732,822,626
606,1306,51.5092107092183,821,626
607,1307,48.374455572192495,823,625
608,1308,53.99685725782581,827,623
609,1309,51.53093646361408,828,623
610,1310,43.37259481177892,830,626
611,1311,45.88462608623725,830,625
612,1312,45.03343328833315,825,627
613,1313,44.395145346560106,828,626
614,1314,46.7453261024948,825,626
615,1315,50.59112523099968,831,622
616,1316,49.78935809360445,829,623
617,1317,51.021276015300266,824,624
618,1318,58.07944274849466,825,622
619,1319,30.095604465190956,843,435
620,1320,20.769288419818153,853,380
621,1321,63.432311112495924,825,621
622,1322,64.9490224650372,828,621
623,1323,36.1585905536692,822,658
624,1324,34.553149966905565,822,665
625,1325,32.17221483030962,818,665
626,1326,49.481809012233484,819,653
627,1327,50.49136137673857,823,651
628,1328,45.60937796757202,822,655
629,1329,48.70028460535612,820,656
630,1330,85.01519643013093,822,615
631,1331,86.74543007864615,821,615
632,1332,52.83835866571547,823,650
633,1333,90.151159793103,820,615
634,1334,51.04091475478284,823,656
635,1335,89.2743341306463,819,613
636,1336,35.62774557217636,825,658
637,1337,81.58700872385295,814,615
638,1338,73.02018913941396,813,615
639,1339,74.60137914272926,811,614
640,1340,29.80859840883177,888,450
641,1341,72.12209217702964,806,611
642,1342,76.54921529085227,947,515
643,1343,88.43842429819183,801,610
644,1344,70.50106162750814,802,607
645,1345,72.44129975748965,800,606
646,1346,80.58848739915341,800,606
647,1347,60.78738610894371,815,627
648,1348,45.615363808041764,828,642
649,1349,44.98437904495859,827,643
650,1350,47.14795895095001,825,642
651,1351,58.42943523627701,822,639
652,1352,71.69595746240435,817,633
653,1353,76.27595331230964,816,633
654,1354,76.90899189198394,815,632
655,1355,75.84077012046204,814,634
656,1356,79.03085208569597,797,622
657,1357,96.49906884904459,779,602
658,1358,84.2526440308337,809,632
659,1359,88.0881313459314,812,632
660,1360,101.20640007378258,800,614
661,1361,95.62159700279557,811,631
662,1362,130.0054887688641,783,595
663,1363,137.5973235984799,781,594
664,1364,124.92722397978767,777,594
665,1365,109.75425515571008,803,629
666,1366,98.41583981631041,800,628
667,1367,117.43532961630005,770,587
668,1368,128.10108298820145,774,588
669,1369,134.1739281321462,775,586
670,1370,101.42151652614217,797,625
671,1371,98.14047659550114,798,627
672,1372,104.08438381853142,802,628
673,1373,110.90315041321408,803,629
674,1374,149.27074028088575,783,588
675,1375,149.84826965608724,783,587
676,1376,122.55148139189187,798,625
677,1377,126.36253191845954,801,625
678,1378,171.81071351614682,786,584
679,1379,138.3762690371708,801,627
680,1380,181.5725383405146,788,587
681,1381,195.07006238294727,788,588
682,1382,165.63151042127618,805,628
683,1383,204.7288509745851,783,585
684,1384,205.64555994803288,786,587
685,1385,206.51459100105367,785,587
686,1386,198.74936169245922,783,591
687,1387,195.40117198707412,782,596
688,1388,189.11477245614907,782,597
689,1389,191.70407386108775,786,598
690,1390,197.49348810898982,784,599
691,1391,231.40836062433098,786,599
692,1392,212.7721695762651,786,601
693,1393,219.01461581577297,788,603
694,1394,225.96087624096614,788,601
695,1395,221.96939589966198,792,606
696,1396,223.96738482304787,795,609
697,1397,223.79046643483952,800,615
698,1398,220.6901469573006,800,619
699,1399,220.42337995215385,807,625
700,1400,220.98635971361253,805,627
701,1401,226.69652660971215,804,628
702,1402,231.58141855742912,805,630
703,1403,232.1477190771144,804,634
704,1404,230.72368395466762,805,636
705,1405,238.5260248845393,806,636
706,1406,244.53624061589255,805,636
707,1407,250.26883749511506,803,635
708,1408,249.93097216763766,803,635
709,1409,238.2031069270187,819,654
710,1410,256.03600811815505,801,635
711,1411,256.66163489755684,819,654
712,1412,242.6845472027869,824,678
713,1413,240.9218201626459,826,678
714,1414,240.56261851679963,824,677
715,1415,240.81076681770662,826,676
716,1416,269.9677802771283,797,636
717,1417,267.6379291816685,801,638
718,1418,262.4091645797399,814,647
719,1419,263.6168728609479,812,647
720,1420,272.2076724412607,791,633
721,1421,276.6310669669578,790,627
722,1422,271.6168418339449,806,633
723,1423,275.4901449276421,789,627
724,1424,273.62133354511866,802,632
725,1425,279.84275884117307,799,630
726,1426,285.069196517874,794,629
727,1427,289.65644386138325,790,626
728,1428,288.13796047348427,786,630
729,1429,294.4839425146291,783,627
730,1430,295.84903211040245,780,629
731,1431,281.6822350465569,793,650
732,1432,285.37138830149763,783,646
733,1433,290.5720806493225,778,642
734,1434,301.1780735794522,780,636
735,1435,306.2408250730153,774,636
736,1436,308.29002327046203,766,637
737,1437,309.22113175318805,758,640
738,1438,306.543492125775,750,641
739,1439,308.3193942459105,749,639
740,1440,327.8150816082554,741,615
741,1441,339.93966151885337,720,601
742,1442,350.3969981118114,685,595
743,1443,350.8291892434356,679,597
744,1444,350.13986107667444,680,601
745,1445,351.90846569632316,701,598
746,1446,357.5849279028319,687,596
747,1447,351.2194413030002,719,600
748,1448,348.3983168035393,699,606
749,1449,338.4893882261397,727,614
750,1450,343.3468608797079,711,612
751,1451,348.02308375682514,724,607
752,1452,354.79268509953334,714,601
753,1453,354.05005091176724,710,603
754,1454,353.78793563749656,714,603
755,1455,349.7170053793227,716,607
756,1456,346.99881332731593,714,608
757,1457,347.44989373677953,713,608
758,1458,347.72902856539963,711,608
759,1459,353.2567400074393,706,603
760,1460,358.07679749837655,703,597
761,1461,359.28731609354713,700,596
762,1462,368.1432232693821,640,595
763,1463,363.23676258554934,641,599
764,1464,354.0891577677711,647,607
765,1465,346.6406858849531,650,614
766,1466,341.5621717772953,650,619
767,1467,334.9047109278286,654,625
768,1468,330.24990163441413,660,629
769,1469,325.371523833035,662,634
770,1470,318.40790636949964,669,639
771,1471,314.69199033986547,676,642
772,1472,309.4708781700539,671,648
773,1473,303.72364162322367,673,654
774,1474,298.10296259380647,678,660
775,1475,293.4122379290597,678,665
776,1476,291.6240924681091,678,667
777,1477,290.8910394795894,681,667
778,1478,291.7683168712101,683,666
779,1479,292.827342400661,686,664
780,1480,293.09288286864825,692,664
781,1481,290.09627323890663,696,666
782,1482,290.1769296803831,702,667
783,1483,286.4427455113407,704,671
784,1484,280.37251428553844,704,678
785,1485,269.7456271294589,703,689
786,1486,258.3826371648427,705,700
787,1487,249.3843817870858,698,710
788,1488,236.3470749946879,688,724
789,1489,226.8029741470814,679,734
790,1490,218.45362709869318,676,743
791,1491,213.3339205492365,673,748
792,1492,208.63117358077864,668,753
793,1493,209.83725356124557,657,753
794,1494,212.69484145817296,642,752
795,1495,217.02192817152192,625,750
796,1496,225.0545195905225,610,744
797,1497,234.1462881933406,597,737
798,1498,239.30332156959787,596,732
799,1499,248.71562758286862,584,725
800,1500,263.1929885609984,572,713
801,1501,276.57813821322577,590,695
802,1502,283.68885940527343,644,682
803,1503,283.62238841669796,639,683
804,1504,284.7679107280788,636,682
805,1505,287.3685222347443,633,680
806,1506,290.65747416148076,626,677
807,1507,297.60230690648314,615,671
808,1508,315.8749765988665,632,652
809,1509,321.4075009565124,627,647
810,1510,332.06067436821513,621,637
811,1511,340.37221693373607,616,629
812,1512,336.7865438116919,612,633
813,1513,361.1324169413266,810,609
814,1514,360.1342548007869,806,610
815,1515,358.3925795127825,802,611
816,1516,353.9621399397413,802,614
817,1517,352.63493339866784,800,615
818,1518,352.94315384670193,802,615
819,1519,353.1000295631094,801,615
820,1520,351.9164472002737,801,616
821,1521,351.9886269758415,801,616
822,1522,351.86426976640684,800,616
823,1523,351.0277657645656,801,617
824,1524,351.2841439371679,800,617
825,1525,29.876776212310745,702,968
826,1526,29.347924381423976,701,968
827,1527,361.9614131861419,734,607
828,1528,352.0873240048918,807,618
829,1529,351.582983379395,736,612
830,1530,347.7142063484506,736,616
831,1531,341.7106233276336,738,622
832,1532,337.6033253428292,740,625
833,1533,333.400157299042,741,629
834,1534,330.31357615723243,741,632
835,1535,329.9118648480608,740,633
836,1536,334.3180746816368,740,636
837,1537,326.2789783786442,740,637
