,frame_inds,all_dists,blob_points_x,blob_points_y
125,1375,104.5006969115679,378,745
126,1376,104.60155755234693,378,745
127,1377,104.838713619932,377,745
128,1378,104.6301749778485,378,745
129,1379,106.72760762566557,378,745
130,1380,106.94172086717577,378,745
131,1381,107.31504510260969,380,745
132,1382,109.11274907689466,379,745
133,1383,108.25128391349807,379,745
134,1384,107.89050894250798,380,745
135,1385,107.49239850065563,380,745
136,1386,106.56392460303243,380,745
137,1387,106.49773937128705,380,745
138,1388,106.69485275787923,380,745
139,1389,106.00697123342859,379,745
140,1390,106.03355897681308,379,745
141,1391,106.05566627101724,379,745
142,1392,106.67899174997649,380,746
143,1393,105.96332607090957,380,746
144,1394,104.9185543281723,379,746
145,1395,104.86738004946433,379,745
146,1396,106.56472313978364,380,746
147,1397,105.3107059260546,379,746
148,1398,105.4760402244923,379,746
149,1399,105.59260621191639,379,745
150,1400,105.52524056720766,379,745
151,1401,105.42644411551032,379,745
152,1402,105.60296298468127,379,745
153,1403,105.80051183226128,379,745
154,1404,104.78272768578859,379,746
155,1405,104.54681684917215,379,746
156,1406,104.35724573553699,379,746
157,1407,104.27401529917161,379,746
158,1408,104.76042244277214,379,745
159,1409,103.81450614537067,379,746
160,1410,104.18779862991319,379,746
161,1411,104.01802900466933,379,746
162,1412,103.66524898288715,379,746
163,1413,103.94602537805328,379,746
164,1414,105.48805728753764,380,746
165,1415,105.28410954826501,379,746
166,1416,106.23608066958947,379,746
167,1417,106.31456591421609,379,746
168,1418,106.29648690457834,379,746
169,1419,106.2137080177449,379,746
170,1420,107.8990057185635,379,746
171,1421,107.96363683155997,379,746
172,1422,108.15660904368383,379,746
173,1423,107.73919642161633,379,746
174,1424,107.84395420276778,379,746
175,1425,107.82137665006822,379,746
176,1426,107.90465516926496,379,746
177,1427,107.93663764611476,379,746
178,1428,107.85123436784015,379,746
179,1429,107.53543562372836,379,746
180,1430,107.19655681571074,379,746
181,1431,106.94727958293367,378,746
182,1432,106.3033105932481,378,746
183,1433,105.65062987260536,378,746
184,1434,106.72187020919755,379,746
185,1435,106.72169849343,379,746
186,1436,106.84856163127841,379,746
187,1437,106.35926178451587,379,746
188,1438,106.41478351209845,379,746
189,1439,106.24584785225346,379,746
190,1440,105.74017082189475,378,746
191,1441,105.66375711184051,378,746
192,1442,105.59793896824768,379,746
193,1443,105.73273837307386,379,746
194,1444,105.84219086951046,378,746
195,1445,104.91622715265109,378,746
196,1446,106.72277841681078,379,746
197,1447,106.05413177388981,379,746
198,1448,105.91996629772102,379,746
199,1449,105.19355536325594,378,746
200,1450,105.40019552012994,378,746
201,1451,106.66809951762983,379,746
202,1452,107.15143470607408,378,746
203,1453,106.45122153191839,378,746
204,1454,106.4208216286041,378,746
205,1455,105.9899752816499,378,746
206,1456,107.30003774246147,379,746
207,1457,105.96316179054891,367,735
208,1458,105.94339352874715,378,746
209,1459,106.33954470895824,378,746
210,1460,106.69893218363256,378,746
211,1461,107.08226244673313,378,746
212,1462,106.99473935504007,368,735
213,1463,106.98102104666232,378,746
214,1464,108.0683623976646,378,745
215,1465,107.22226344600291,379,746
216,1466,106.87753822119589,378,745
217,1467,106.09816470541719,378,746
218,1468,106.81055789995462,378,746
219,1469,104.75996994610925,378,746
220,1470,104.87424000181147,378,746
221,1471,104.84920213785308,378,746
222,1472,104.78745677539736,378,746
223,1473,105.03155850414383,378,746
224,1474,104.657776692892,378,746
225,1475,104.1378180131855,378,746
226,1476,104.49542951301449,378,745
227,1477,104.67507762070016,378,745
228,1478,104.17444720362245,378,745
229,1479,104.21525645078704,378,745
230,1480,104.0469109629606,379,746
231,1481,104.54040547759449,378,745
232,1482,104.25508056026013,378,746
233,1483,104.98436048723494,379,746
234,1484,104.85481354684295,379,746
235,1485,104.92938488907204,379,746
236,1486,104.80408628977679,379,746
237,1487,103.52249585034338,367,735
238,1488,104.1203050960998,378,746
239,1489,103.29681849620583,377,746
240,1490,104.00164120639322,378,746
241,1491,104.18627009548747,378,746
242,1492,103.93764136937956,378,746
243,1493,104.19664850765318,378,746
244,1494,104.1032517808056,378,746
245,1495,104.17016551478847,378,746
246,1496,104.60890795813641,378,746
247,1497,104.51378188104549,378,746
248,1498,105.08905706500505,378,746
249,1499,104.78859484670383,378,746
250,1500,104.58240857900648,378,746
251,1501,104.4101730119781,378,746
252,1502,104.28450941375839,378,746
253,1503,103.77514827289322,377,745
254,1504,104.0627306264258,378,746
255,1505,104.17393279165576,378,746
256,1506,104.60097853865258,378,746
257,1507,104.6535277027707,378,746
258,1508,104.43614840749389,378,746
259,1509,105.03451616012907,368,735
260,1510,103.57749797718223,377,746
261,1511,104.13627397699976,378,746
262,1512,104.63985002959423,378,745
263,1513,104.07597194450067,378,746
264,1514,104.37059451606419,367,735
265,1515,104.42044576398564,368,735
266,1516,104.703491823086,368,735
267,1517,104.60619290302175,368,735
268,1518,104.75131809239578,368,735
269,1519,104.91162002543538,378,746
270,1520,104.64245064395837,378,746
271,1521,104.52149191549128,378,746
272,1522,105.14606825780845,368,735
273,1523,105.19851820313376,379,746
274,1524,104.5968122552068,378,746
275,1525,104.9421816969563,378,746
276,1526,104.9141557580764,378,746
277,1527,104.52869476722455,378,746
278,1528,104.70717192994661,378,746
279,1529,103.09745819693784,377,746
280,1530,104.38769976155257,378,746
281,1531,103.44222518696411,378,746
282,1532,103.47310934976002,378,746
283,1533,103.27235962804357,378,746
284,1534,103.94748397019072,378,746
285,1535,104.13252735429812,378,746
286,1536,104.86074109314936,378,745
287,1537,104.02348615695003,378,745
288,1538,103.21968344407242,377,746
289,1539,104.12663324121729,378,746
290,1540,103.99270802998714,378,746
291,1541,103.95734531089845,378,746
292,1542,103.87532186438588,378,746
293,1543,104.18416720196706,378,746
294,1544,104.01018840346221,378,746
295,1545,103.79821973146018,378,746
296,1546,104.02901605704218,378,746
297,1547,104.54173116227948,378,746
298,1548,103.50257380050743,378,746
299,1549,104.84119301485273,378,745
300,1550,104.09335060619281,378,746
301,1551,103.68894530547163,378,746
302,1552,104.36674345591852,378,746
303,1553,103.34304541736903,378,746
304,1554,102.69782788588574,378,746
305,1555,103.39185271376697,378,746
306,1556,103.43908174643695,378,746
307,1557,103.72539683393744,378,746
308,1558,103.21856645577405,378,746
309,1559,104.1108889918624,378,746
310,1560,104.11872583851775,378,746
311,1561,104.29205932089945,378,746
312,1562,104.24690474338371,378,746
313,1563,103.65266410718111,377,746
314,1564,103.02749183695217,377,746
315,1565,103.88177309567784,378,746
316,1566,104.07959695771588,378,746
317,1567,103.60769509702341,378,746
318,1568,104.03836748818937,378,746
319,1569,103.89488456579727,378,746
320,1570,103.89686447333622,378,746
321,1571,102.88421365470924,377,746
322,1572,103.76517724760062,378,746
323,1573,104.61615794159017,378,746
324,1574,103.4662907875073,378,746
325,1575,104.20228602694051,378,746
326,1576,103.38999683190164,378,746
327,1577,103.99080410723117,378,746
328,1578,104.12751084139825,378,746
329,1579,104.0355792717882,378,746
330,1580,103.44598300802747,378,746
331,1581,103.55866596939148,378,746
332,1582,103.98454120753108,378,746
333,1583,104.37148508916425,378,746
334,1584,104.65398093320171,379,746
335,1585,105.00712414318667,379,746
336,1586,103.64798006979123,378,746
337,1587,103.93438138875534,378,746
338,1588,104.00144275482906,378,746
339,1589,104.35637155015951,378,746
340,1590,104.60487277650333,378,746
341,1591,104.70492582592142,378,746
342,1592,104.64967592589845,378,746
343,1593,104.49920953562942,378,746
344,1594,104.48057312278627,378,746
345,1595,104.49019974176215,378,746
346,1596,104.25227267569412,378,746
347,1597,104.16575478991095,378,746
348,1598,104.06912583527048,378,746
349,1599,104.00846007031686,378,746
350,1600,103.97523603754775,378,746
351,1601,104.08655838868245,378,746
352,1602,104.12858368256983,378,746
353,1603,104.05415486829106,378,746
354,1604,104.2005285286567,378,746
355,1605,104.84467777996566,379,746
356,1606,104.70677386200917,379,746
357,1607,104.18382497035826,378,746
358,1608,104.02071917032319,378,746
359,1609,104.49907785093909,378,746
360,1610,104.5115581692159,378,746
361,1611,104.50126748624302,378,746
362,1612,104.54021303393515,378,746
363,1613,104.01804056540597,378,746
364,1614,103.97401610051844,378,746
365,1615,104.0456859152227,378,746
366,1616,104.03741925340117,378,746
367,1617,104.01631554673335,378,746
368,1618,104.01634697888207,378,746
369,1619,104.22483950794097,378,746
370,1620,106.08873774881455,379,746
371,1621,104.85175895500642,378,745
372,1622,104.79610754813928,378,745
373,1623,103.85050084602379,378,745
374,1624,104.73619301820591,378,745
375,1625,104.84907836538706,378,745
376,1626,104.49203992047539,378,745
377,1627,103.87894799066734,378,746
378,1628,104.23976911114076,378,746
379,1629,104.36796804893719,378,746
380,1630,105.20518296627017,378,746
381,1631,104.73078914623346,378,746
382,1632,105.45375215073588,379,746
383,1633,105.60194316474596,379,746
384,1634,105.93993889076775,379,746
385,1635,105.24861764055342,379,746
386,1636,104.63109684857193,379,746
387,1637,104.04733856114895,378,746
388,1638,104.83965531390913,378,746
389,1639,104.80899904493054,378,746
390,1640,104.99310265553979,378,746
391,1641,104.46546493133923,378,746
392,1642,104.66462350266752,378,746
393,1643,104.97101264025729,378,746
394,1644,104.88648636619202,378,745
395,1645,105.60147770560987,378,745
396,1646,105.08485076923904,378,745
397,1647,105.43766499581359,378,745
398,1648,105.84928158884321,378,745
399,1649,105.15442880729807,378,745
400,1650,105.20928824664199,378,745
401,1651,105.09154243687637,378,745
402,1652,104.72143077882569,378,745
403,1653,104.88143482184296,378,745
404,1654,105.18222660381255,378,745
405,1655,105.61480202627817,378,745
406,1656,105.28421489419432,378,746
407,1657,104.96005114819353,378,746
408,1658,104.87589135449402,378,746
409,1659,104.60972901885606,378,746
410,1660,104.68668508050573,378,746
411,1661,103.70976650275595,378,746
412,1662,104.09669255494511,378,746
413,1663,104.09041351890532,378,746
414,1664,103.81804672894656,378,746
415,1665,103.71376619743728,378,746
416,1666,104.13126135601128,378,746
417,1667,104.58626706275598,378,746
418,1668,104.59879204669177,378,746
419,1669,104.65415808024606,378,746
420,1670,104.37255505352599,378,746
421,1671,104.86684884512883,378,746
422,1672,105.20893278867271,379,746
423,1673,104.616154826913,379,746
424,1674,104.91753020772867,379,746
425,1675,105.3780179641586,379,746
426,1676,105.17085788408473,379,746
427,1677,104.99753220380192,379,746
428,1678,105.63082650135205,379,746
429,1679,105.25285327320607,379,746
430,1680,104.32729574534315,378,746
431,1681,104.44112366497549,378,746
432,1682,104.11556551586138,378,746
433,1683,104.10875799552964,378,746
434,1684,104.31431477545785,378,746
435,1685,104.39985072490778,378,746
436,1686,104.3813229214133,378,746
437,1687,104.20873524226556,378,746
438,1688,103.94179481312005,378,746
439,1689,103.8752514664021,378,746
440,1690,103.84925902715173,378,746
441,1691,104.40668832559415,378,746
442,1692,104.78863709700508,378,746
443,1693,104.03570020340396,367,735
444,1694,104.93368983565213,367,735
445,1695,104.68923056901517,367,735
446,1696,104.72464219655669,367,735
447,1697,104.28033475580312,367,735
448,1698,104.32486841583639,367,735
449,1699,104.38847099179738,367,735
450,1700,104.4923658058615,367,735
451,1701,104.8057840096031,367,735
452,1702,104.27879632696195,367,735
453,1703,104.28242818781916,367,735
454,1704,104.01237721685494,378,746
455,1705,103.51271662540077,378,746
456,1706,104.29391226697022,378,746
457,1707,104.3006226667451,378,746
458,1708,103.870052592034,378,746
459,1709,103.88079049011321,378,746
460,1710,104.03352695577348,378,746
461,1711,103.98484422977658,378,746
462,1712,104.32057899454843,378,746
463,1713,104.6205893379648,378,746
464,1714,103.8735711979494,378,746
465,1715,103.84704812307481,378,746
466,1716,103.46240693245943,367,735
467,1717,103.63489889285704,367,735
468,1718,103.70396357135286,378,746
469,1719,103.49140273123426,378,746
470,1720,103.90944328944015,378,746
471,1721,103.88342670993305,378,746
472,1722,104.10596004809724,378,746
473,1723,104.04361001535523,378,746
474,1724,103.95363897432063,378,746
475,1725,103.9558080878415,378,746
476,1726,104.05498434732382,378,746
477,1727,103.9929886489134,378,746
478,1728,102.07848464786265,378,746
479,1729,102.66152390533686,378,746
480,1730,103.67988708100923,378,746
481,1731,103.59736587157226,378,746
482,1732,103.58104851118479,378,746
483,1733,103.78720110669958,378,746
484,1734,104.05235946326377,378,746
485,1735,103.82614730535234,378,746
486,1736,104.44214831454413,378,746
487,1737,104.26909725297408,378,746
488,1738,105.60271646440425,378,746
489,1739,105.4501158445091,378,746
490,1740,105.87453713410964,378,746
491,1741,105.8210506606733,378,746
492,1742,105.42561570235851,378,746
493,1743,102.72235034790893,378,746
494,1744,103.48531661872114,378,746
495,1745,103.07377205274575,378,746
496,1746,103.73837811579112,378,746
497,1747,103.58679008960169,378,746
498,1748,103.17487014809828,378,746
499,1749,103.15912056484397,378,746
500,1750,102.71941151051351,378,746
501,1751,101.64234181773647,378,746
502,1752,103.86336609283389,367,733
503,1753,102.45427639660632,367,733
504,1754,101.41461266413664,379,746
505,1755,101.43284052943378,379,746
506,1756,102.38254783047462,379,746
507,1757,102.63864752718423,379,746
508,1758,102.53977027153341,379,746
509,1759,102.47584279438007,379,746
510,1760,102.877770706998,368,734
511,1761,101.90808760408461,378,746
512,1762,102.21744583199856,378,746
513,1763,101.9987724896516,378,746
514,1764,102.27450780334077,378,746
515,1765,102.09700017763546,378,746
516,1766,102.20513381607763,378,746
517,1767,103.37457782110117,378,746
518,1768,103.53123051910698,378,746
519,1769,104.18174288435051,378,746
520,1770,104.01937963019552,378,746
521,1771,104.0618242382899,378,746
522,1772,104.12075607403905,378,746
523,1773,104.63090868104626,379,746
524,1774,104.0304264268702,379,746
525,1775,103.89156995831462,379,746
526,1776,104.50175511301126,379,746
527,1777,104.32982268371256,379,746
528,1778,103.99609786529732,378,745
529,1779,104.06139624007774,378,745
530,1780,104.4875231887955,378,745
531,1781,104.72272081311591,378,745
532,1782,104.87960630515555,378,745
533,1783,105.20040847939535,378,745
534,1784,105.19919459640953,378,745
535,1785,104.86107963574916,378,745
536,1786,104.55072119619086,378,745
537,1787,104.15333352990137,378,745
538,1788,103.16290322677597,367,735
539,1789,102.71055414043941,367,735
540,1790,103.25911661803664,367,735
541,1791,102.5997453328244,367,735
542,1792,103.47452810413225,367,734
543,1793,103.53056377238302,367,734
544,1794,103.9659098850547,378,745
545,1795,104.00981792278023,378,745
546,1796,103.99615001223803,378,745
547,1797,103.92760390227176,378,745
548,1798,103.98803593935598,378,745
549,1799,103.84560169422795,378,745
550,1800,104.63703094079135,378,745
551,1801,103.30889388708388,378,745
552,1802,104.09999358988169,378,745
553,1803,104.28352641373795,378,745
554,1804,104.28283482832907,378,745
555,1805,104.54023396089308,378,745
556,1806,104.60051552639385,378,745
557,1807,104.55799441366314,378,745
558,1808,104.77321468317419,378,745
559,1809,104.59333915263974,378,745
560,1810,104.54066668832604,378,745
561,1811,104.52099121570926,378,745
562,1812,104.85707525029062,379,746
563,1813,104.78005394525309,378,745
564,1814,104.71531024222408,378,745
565,1815,104.47963673615853,378,745
566,1816,104.50377097625655,378,745
567,1817,104.54961521837573,378,745
568,1818,104.64465849485012,378,745
569,1819,104.51577181749829,378,745
570,1820,104.94550339664674,378,745
571,1821,104.78582067734479,378,745
572,1822,104.84588734140651,378,745
573,1823,104.84250211488272,378,745
574,1824,103.57897609602301,377,745
575,1825,103.44538091193878,377,745
576,1826,103.47930103347545,377,745
577,1827,103.66905134804034,377,745
578,1828,103.60893809406632,377,745
579,1829,103.43739071169277,377,745
580,1830,104.23730938605175,378,745
581,1831,103.9758756538251,378,745
582,1832,103.98162654437644,378,745
583,1833,103.74192988854008,378,745
584,1834,103.86433552563412,378,745
585,1835,103.64593361703136,378,745
586,1836,103.48544839971689,378,745
587,1837,103.44836486021083,378,745
588,1838,104.86971865687882,378,745
589,1839,103.84187494740726,378,745
590,1840,103.44648600300916,378,745
591,1841,103.63952014676609,378,745
592,1842,103.83045322552239,378,745
593,1843,103.84155452734144,378,745
594,1844,103.83753042268913,378,745
595,1845,103.74392628853623,378,745
596,1846,103.85240414959662,378,745
597,1847,103.89950112173834,378,745
598,1848,103.92129975137777,378,745
599,1849,103.99558331772359,378,745
600,1850,103.73146002965063,366,733
601,1851,104.06680836425708,378,745
602,1852,104.0895548765416,378,745
603,1853,104.05042150294776,378,745
604,1854,104.11897501435173,378,745
605,1855,104.21906433126429,378,745
606,1856,104.20485587126564,378,745
607,1857,104.56922446233226,378,745
608,1858,104.63431784989174,378,745
609,1859,104.50306653435884,378,745
610,1860,104.28987854286032,378,745
611,1861,104.3080079837768,378,745
612,1862,104.26150395606815,378,745
613,1863,104.19127032504632,378,745
614,1864,104.28676349621561,378,745
615,1865,104.32067389239661,378,745
616,1866,104.03014365121373,366,733
617,1867,103.8807054328816,366,733
618,1868,103.78273181001344,366,733
619,1869,103.88945069210904,366,733
620,1870,103.82484961327764,366,733
621,1871,103.89721446076138,366,733
622,1872,103.44648726885862,377,745
623,1873,104.19323402799348,378,745
624,1874,104.14012756051783,378,745
625,1875,104.06106484494967,378,745
626,1876,104.06087253927852,378,745
627,1877,104.54447264935331,378,745
628,1878,104.29378383113672,378,745
629,1879,103.60453967414347,378,745
630,1880,103.91754904630959,378,745
631,1881,104.28414190735919,378,745
632,1882,103.8378951606258,378,745
633,1883,104.20589496236434,378,745
634,1884,104.27668399622176,367,733
635,1885,104.8099740434464,367,733
636,1886,104.6868173397682,366,732
637,1887,104.64749195575277,366,732
638,1888,104.33385131661208,378,745
639,1889,104.31570045998082,378,745
640,1890,103.37685950612257,377,745
641,1891,103.13164774319293,377,745
642,1892,103.36314739456803,377,745
643,1893,103.24597181845772,377,745
644,1894,103.26691427566327,377,745
645,1895,102.82613257617737,377,745
646,1896,103.5629852647053,377,745
647,1897,103.57062982705327,377,745
648,1898,103.22513973290894,377,745
649,1899,103.57486785604436,377,745
650,1900,103.56759614714221,377,745
651,1901,103.38795345091378,377,745
652,1902,103.47806175790795,377,745
653,1903,103.33265992385691,377,745
654,1904,103.37039186219063,377,745
655,1905,103.44592721536551,377,745
656,1906,103.54403206708174,377,745
657,1907,103.45445436470365,377,745
658,1908,102.94090936895712,377,745
659,1909,103.0664707695443,377,745
660,1910,103.32160687948235,377,745
661,1911,103.4113335570698,377,745
662,1912,103.43028841673238,377,745
663,1913,103.45320840630502,377,745
664,1914,103.43388226586826,377,745
665,1915,103.38197390752335,377,745
666,1916,103.27024980589434,377,745
667,1917,103.28889928616874,377,745
668,1918,103.0826462916696,377,745
669,1919,103.15691785492271,377,745
670,1920,103.00192666194032,367,735
671,1921,103.06452600746319,367,735
672,1922,102.47485900561455,367,735
673,1923,102.57375959984603,367,735
674,1924,102.64714188873704,367,735
675,1925,103.52146965067361,377,745
676,1926,103.5456901284386,377,745
677,1927,103.58275158140361,377,745
678,1928,103.50823408201566,377,745
679,1929,103.41383233058808,377,745
680,1930,103.47573862178486,377,745
681,1931,103.50342436497,377,745
682,1932,103.75820539356081,377,745
683,1933,103.68904603726946,377,745
684,1934,103.53696342603138,377,745
685,1935,103.62056994706185,377,745
686,1936,103.66901997411685,377,745
687,1937,103.57718144192906,377,745
688,1938,103.63148617896839,377,745
689,1939,103.71900093918387,377,745
690,1940,103.66068207847516,377,745
691,1941,103.8349727549679,377,745
692,1942,103.57750320309525,377,745
693,1943,103.51072849599475,377,745
694,1944,103.7588007331818,377,745
695,1945,103.70699612264133,377,745
696,1946,103.75298571550762,377,745
697,1947,104.67871841852852,367,733
698,1948,104.6601855159588,367,733
699,1949,104.71949447386342,367,733
700,1950,104.79428898502297,367,733
701,1951,105.12669166996642,367,733
702,1952,105.0095053037166,367,733
703,1953,105.06280330733972,367,733
704,1954,105.15854152222136,367,733
705,1955,105.00809502780464,367,733
706,1956,103.98339930142168,366,733
707,1957,103.8262909829004,366,733
708,1958,103.79549866286673,366,733
709,1959,102.88749135163361,367,735
710,1960,102.87268895092416,367,735
711,1961,102.92336271280662,367,735
712,1962,102.71990099594407,367,735
713,1963,102.82550224842932,367,735
714,1964,102.86187839900948,367,735
715,1965,102.95367348930914,367,735
716,1966,103.02538481666511,367,735
717,1967,102.89695293201153,367,735
718,1968,103.81001689578181,366,733
719,1969,104.50680806354275,367,733
720,1970,104.51276276738794,367,733
721,1971,104.51426598291506,367,733
722,1972,104.5482045623807,367,733
723,1973,104.5070492555036,367,733
724,1974,104.45049994466609,367,733
725,1975,104.36758451982726,367,733
726,1976,104.5092972140728,368,734
727,1977,104.58723477247068,367,733
728,1978,104.51865633234335,367,733
729,1979,104.31825197368,367,733
730,1980,104.46407910026464,367,733
731,1981,104.33523547865765,367,733
732,1982,104.40863511773449,367,733
733,1983,104.3263002475585,367,733
734,1984,102.79466924806916,367,735
735,1985,102.86441738897581,367,735
736,1986,102.73685029237038,367,735
737,1987,102.56803086117527,367,735
738,1988,102.62650827976974,367,735
739,1989,102.89599142055522,367,735
740,1990,102.72062319570352,367,735
741,1991,102.76277594644793,367,735
742,1992,104.40394321455254,367,733
743,1993,104.0719078901152,367,733
744,1994,104.06880766874396,367,733
745,1995,103.08896601466505,377,745
746,1996,103.16862496135332,377,745
747,1997,103.27419910273449,377,745
748,1998,103.56193900525192,377,745
749,1999,103.48228815391407,377,745
750,2000,103.34210641228586,377,745
751,2001,103.50844648676528,377,745
752,2002,103.62895042746413,377,745
753,2003,103.59030967769394,377,745
754,2004,102.86155309845375,367,735
755,2005,102.94163347742904,367,735
756,2006,103.20910988624573,367,735
757,2007,103.11844014409841,367,735
758,2008,103.07275660002877,367,735
759,2009,103.12252731546742,367,735
760,2010,103.47652867773593,377,745
761,2011,103.55953532158583,377,745
762,2012,103.35877915635577,377,745
763,2013,103.70754064173111,377,745
764,2014,103.68868165136594,377,745
765,2015,103.91161541288729,377,745
766,2016,103.43544190013189,377,745
767,2017,103.34611338493937,377,745
768,2018,103.35176624794823,377,745
769,2019,103.52140317646348,377,745
770,2020,104.19903607019072,377,745
771,2021,103.61713982305025,377,745
772,2022,103.6878535121608,377,745
773,2023,103.52481882761289,377,745
774,2024,103.55610271813897,377,745
775,2025,103.79986460187806,377,745
776,2026,103.74426487369995,377,745
777,2027,103.88945603527435,377,745
778,2028,103.39045373772512,367,735
779,2029,103.39591951179375,367,735
780,2030,103.0518903657476,367,735
781,2031,102.88863635152623,367,735
782,2032,103.19284078340101,367,735
783,2033,103.14708582818113,367,735
784,2034,102.96182606785051,367,735
785,2035,102.9357168565263,367,735
786,2036,102.94545428500862,367,735
787,2037,103.00062858550106,367,735
788,2038,102.97402219648522,367,735
789,2039,102.95170747976643,367,735
790,2040,102.61766246253097,367,735
791,2041,102.66991603371063,367,735
792,2042,102.7107423779371,367,735
793,2043,102.73124680345401,367,735
794,2044,102.70272425101624,367,735
795,2045,102.81834015899425,367,735
796,2046,102.98673340487748,367,735
797,2047,103.0992084700578,367,735
798,2048,103.15206010168932,367,735
799,2049,103.09086570706224,367,735
800,2050,103.06886291886917,367,735
801,2051,103.07306251135063,367,735
802,2052,104.51145478519845,378,745
803,2053,104.4849657598013,378,745
804,2054,104.58544849075692,378,745
805,2055,104.484626084309,378,745
806,2056,104.56668664501862,378,745
807,2057,104.63641950984118,378,745
808,2058,104.54836329217649,378,745
809,2059,104.58468040556649,378,745
810,2060,104.69330698168685,378,745
811,2061,104.35151914277718,378,745
812,2062,104.41263289352375,378,745
813,2063,104.42870778432366,378,745
814,2064,103.96079704463467,378,745
815,2065,104.20208227743716,378,745
816,2066,104.03551443653711,378,745
817,2067,103.99949844091489,378,745
818,2068,103.26915170216563,366,733
819,2069,103.57167213176885,366,733
820,2070,103.71048919135433,366,733
