,frame_inds,all_dists,blob_points_x,blob_points_y
0,1150,68.46875789006748,163,640
1,1151,68.6063080106551,163,640
2,1152,68.64887813243134,163,639
3,1153,69.49309065494168,163,640
4,1154,69.00946011716174,163,640
5,1155,29.41941405082077,97,593
6,1156,71.44545644035371,164,641
7,1157,70.32859407255572,164,641
8,1158,70.0987500080708,164,641
9,1159,29.210639372131283,99,593
10,1160,70.0402107469097,164,641
11,1161,69.15120143033216,165,641
12,1162,29.554772442905705,83,593
13,1163,61.83911785192107,165,642
14,1164,61.05136357304859,166,641
15,1165,59.49708868844332,168,641
16,1166,19.23357980560477,79,586
17,1167,19.673573501508585,79,585
18,1168,19.006897255875018,79,584
19,1169,61.76161236586948,182,631
20,1170,63.67722059479093,182,631
21,1171,62.0859753072008,182,631
22,1172,61.19522391583888,182,631
23,1173,62.198627963301725,182,631
24,1174,19.722909837718035,85,582
25,1175,19.68538628939192,85,579
26,1176,63.80594589997132,182,631
27,1177,18.959254224300423,86,573
28,1178,19.324253514659432,86,568
29,1179,66.78121477398732,182,631
30,1180,68.95932190888246,182,631
31,1181,70.52797968452813,182,631
32,1182,19.062612405199395,82,547
33,1183,72.91734050589524,182,631
34,1184,72.77940112905073,182,630
35,1185,81.42778989521474,166,642
36,1186,84.30947811501635,166,641
37,1187,82.6826987168175,182,630
38,1188,83.44438700942572,167,642
39,1189,inf,45,568
40,1190,inf,46,565
41,1191,72.60373053182063,182,630
42,1192,20.417759008627552,193,649
43,1193,29.51451917024951,241,657
44,1194,61.88165359514641,182,630
45,1195,61.57263583576622,182,630
46,1196,60.63077019904542,182,630
47,1197,61.75537024994899,182,630
48,1198,60.71772217057192,182,630
49,1199,60.633299471509716,182,630
50,1200,61.14543667787301,182,630
51,1201,62.67542856286001,182,630
52,1202,62.5455672582261,182,630
53,1203,63.10486369992785,182,630
54,1204,29.602842328057847,243,657
55,1205,63.56852487260869,182,630
56,1206,63.017551154412494,182,630
57,1207,62.349974835115326,182,630
58,1208,61.37357314364176,182,630
59,1209,60.480511443127384,182,630
60,1210,29.398944784783403,242,656
61,1211,63.40918266947631,182,630
62,1212,70.04357538179595,182,630
63,1213,71.94464011813685,182,630
64,1214,83.82144303515079,182,630
65,1215,86.30905054632693,183,630
66,1216,97.44361456517194,183,630
67,1217,100.85783934931132,183,630
68,1218,122.3235811875364,183,630
69,1219,108.45484349165964,183,630
70,1220,112.9737033301299,182,630
71,1221,119.63311112552348,183,630
72,1222,29.436663709965217,154,485
73,1223,139.64920000144974,187,628
74,1224,126.78196515157644,184,629
75,1225,127.50649147806976,186,628
76,1226,131.93555533973637,186,628
77,1227,136.04133439408338,187,628
78,1228,139.4422225443906,187,628
79,1229,139.6731388772044,281,533
80,1230,140.40355226423978,280,535
81,1231,20.738554893494896,197,647
82,1232,141.40929426326625,281,533
83,1233,139.29091061003012,280,535
84,1234,20.662995152679887,197,647
85,1235,141.43013573458472,281,533
86,1236,133.9657112073927,282,533
87,1237,135.58880272459535,282,533
88,1238,134.3113041662778,282,533
89,1239,29.308728624268298,212,413
90,1240,135.06913699279,285,530
91,1241,138.3962164374127,285,530
